Wall time,Step,Value
1648572600.31314,79,0.9779314398765564
1648572616.1395938,1416,2.757016897201538
1648572625.445211,2145,3.448129177093506
1648572629.7720125,2503,1.9318363666534424
1648572642.905406,3587,0.6934145092964172
1648572674.270471,6136,4.823093414306641
1648572681.8022935,6740,2.9362645149230957
1648572689.215337,7338,3.1230628490448
1648572695.5858762,7852,3.0772626399993896
1648572703.1762874,8464,3.3839731216430664
1648572709.758516,8993,3.2006452083587646
1648572719.2680237,9760,4.894729137420654
1648572731.0063758,10705,3.782161235809326
1648572740.6874564,11484,4.2124247550964355
1648572751.0042205,12312,4.106677532196045
1648572760.0844831,13041,3.6121301651000977
1648572773.0691197,14083,4.94818639755249
1648572786.692825,15175,4.050947189331055
1648572795.936922,15915,1.4649549722671509
1648572804.7372673,16618,7.723504543304443
1648572821.623998,17967,4.072669506072998
1648572832.2333982,18814,5.841054916381836
1648572845.4782398,19872,4.085759162902832
1648572858.6210876,20922,3.950648546218872
1648572871.0589685,21913,4.271661281585693
1648572884.528811,22985,4.682183742523193
1648572903.6807294,24512,4.685756206512451
1648572918.9139383,25725,4.540548801422119
1648572930.474056,26642,4.983234882354736
1648572944.9688468,27794,4.77394962310791
1648572954.9677703,28587,3.3575024604797363
1648572972.4756787,29975,4.759203910827637
1648572984.4880152,30926,5.760680675506592
1648572995.0376937,31762,6.4577250480651855
1648573005.8524714,32619,5.149608612060547
1648573019.2344453,33679,4.548990249633789
1648573035.3235667,34849,4.251214504241943
1648573051.2941308,35915,4.413395881652832
1648573092.4340916,38663,3.7046310901641846
1648573131.6099527,41282,4.371181488037109
1648573148.057628,42383,4.275480270385742
1648573168.92687,43779,4.996554374694824
1648573182.484464,44684,5.0270867347717285
1648573197.5647519,45687,4.603949546813965
1648573211.9148679,46647,6.447538375854492
1648573239.8785295,48517,5.4627909660339355
1648573263.8143766,50117,6.516282558441162
1648573276.0963705,50938,4.487288475036621
1648573285.91816,51595,2.348149061203003
1648573294.2057052,52148,5.212447166442871
1648573325.1456673,54216,1.9528517723083496
1648573337.599801,55047,4.233109474182129
1648573349.6538208,55850,4.196334362030029
1648573370.2567158,57222,2.3370893001556396
1648573419.6327388,60489,3.0705950260162354
1648573458.4468303,63036,5.257030963897705
1648573491.2554545,65177,4.628242492675781
1648573540.4362895,68374,3.054675340652466
1648573564.9643724,69965,4.072595596313477
1648573589.253535,71537,3.3431005477905273
1648573613.8063972,73129,3.2138593196868896
1648573629.4744837,74142,3.419713020324707
1648573644.4312313,75108,4.200876712799072
1648573658.077078,75990,4.058018684387207
1648573675.6937094,77127,4.6664252281188965
1648573714.7367098,79647,3.5214641094207764
1648573734.0005178,80890,4.134122848510742
1648573764.067661,82825,4.833835124969482
1648573805.627521,85488,3.541721820831299
1648573826.3682022,86821,4.56142520904541
1648573854.8925931,88649,4.71635627746582
1648573873.0493317,89811,4.5671563148498535
1648573890.1725612,90907,4.604183673858643
1648573908.794206,92098,4.464114665985107
1648573926.6134896,93239,4.856269359588623
1648573936.416467,93865,3.9353668689727783
1648573951.3265803,94822,4.183771133422852
1648573974.322009,96291,4.644105434417725
1648574019.7273993,99193,4.461374759674072
1648574051.4974337,101220,3.9028830528259277
1648574093.0977616,103861,4.865808010101318
1648574115.8228376,105309,4.549084663391113
1648574129.7408473,106196,4.155627727508545
1648574146.1833658,107244,3.605268716812134
1648574168.2301834,108649,5.0309953689575195
1648574187.510448,109875,5.2459211349487305
1648574205.378105,111012,3.9227702617645264
1648574241.2879982,113294,4.838773727416992
1648574267.0057073,114926,4.373267650604248
1648574321.576472,118386,3.6127521991729736
1648574384.8392153,122386,5.116220474243164
1648574411.7238033,124084,3.963728189468384
1648574424.7870543,124907,1.8196766376495361
1648574442.3327487,126015,5.602195739746094
1648574455.5673442,126850,2.6273581981658936
1648574472.760538,127933,4.304113864898682
1648574491.3080115,129104,3.8947479724884033
1648574506.4304051,130059,4.4679741859436035
1648574523.7533379,131150,3.9723763465881348
1648574531.0335584,131608,2.624161720275879
1648574553.5521739,133026,4.920884132385254
1648574573.5857406,134287,2.7023818492889404
1648574612.7231534,136750,2.9620718955993652
1648574664.9515653,140034,3.115483522415161
1648574718.4105334,143388,3.195909261703491
1648574731.7331173,144224,4.0156660079956055
1648574754.380116,145647,3.710977554321289
1648574771.0792525,146693,3.6391491889953613
1648574792.8724012,148062,3.408339023590088
1648574804.1439476,148770,3.798478364944458
1648574817.9875667,149637,3.5368964672088623
1648574831.8276472,150503,4.014279365539551
1648574851.148879,151715,2.0229811668395996
1648574866.2946577,152662,2.0950145721435547
1648574886.4594185,153928,5.048171520233154
1648574912.3256145,155549,3.7222187519073486
1648574965.0425525,158853,4.829063892364502
1648575010.2752454,161686,5.121508598327637
1648575045.9581556,163917,-0.7329071164131165
1648575063.575572,165020,5.042848587036133
1648575090.0668056,166678,1.8400061130523682
1648575116.0450127,168302,4.415156841278076
1648575149.0744762,170366,3.4651238918304443
1648575180.683673,172345,3.631775140762329
1648575202.8403244,173730,4.038877487182617
1648575228.8116643,175356,4.752522945404053
1648575246.970591,176489,2.7507457733154297
1648575263.1522825,177500,3.383002519607544
1648575277.8384361,178416,5.119651794433594
1648575293.8338792,179416,3.876861572265625
1648575314.0928617,180684,3.064171552658081
1648575328.023663,181553,4.811184406280518
1648575342.8013718,182478,1.920710563659668
1648575357.798639,183417,2.4274871349334717
1648575371.3294692,184263,1.1856590509414673
1648575388.6705868,185350,3.8673043251037598
1648575410.424523,186716,2.1604859828948975
1648575444.0807066,188828,2.595240592956543
1648575487.4673476,191553,3.515580177307129
1648575515.413441,193308,4.171696662902832
1648575562.9423192,196288,2.9936113357543945
1648575615.583336,199577,2.9810168743133545
1648575659.871232,202341,4.723077774047852
1648575668.7679954,202896,5.654463291168213
1648575682.8648746,203772,5.170169353485107
1648575721.9690218,206206,4.917566299438477
1648575743.285992,207531,3.573814630508423
1648575782.4327848,209904,3.2992804050445557
1648575804.5219915,211109,4.96140193939209
1648575838.7859483,212814,2.2133519649505615
1648575891.9251916,215170,4.41057014465332
1648575941.3738024,217228,4.373184680938721
1648575982.5960362,219087,3.874115228652954
1648576002.294025,219889,4.717462062835693
1648576050.893111,221890,5.24106502532959
1648576080.9055738,223318,5.23969841003418
1648576109.3091772,224497,4.6630473136901855
1648576137.0892599,225567,5.63044548034668
1648576163.78041,226578,4.182915210723877
1648576196.9609494,227886,3.7739205360412598
1648576225.2120316,228979,4.686978340148926
