Wall time,Step,Value
1648474484.1513088,1096,-0.30402517318725586
1648474510.8085988,2403,-0.3715040683746338
1648474532.8700235,3534,-0.7638404369354248
1648474537.1252174,3762,-1.2385567426681519
1648474547.8835714,4292,-1.5673096179962158
1648474554.4070354,4606,-1.8289650678634644
1648474581.4032145,5905,1.9995477199554443
1648474606.169123,7090,-1.639503836631775
1648474635.6518254,8607,-1.3369333744049072
1648474682.0480938,11099,-0.2599133253097534
1648474714.6156647,12732,-1.9428586959838867
1648474757.97743,14821,-1.8591556549072266
1648474816.9537733,17663,0.7858388423919678
1648474901.0958912,21663,0.7533686757087708
1648474978.1640482,25324,0.8430398106575012
1648475057.5976381,29324,0.9159432053565979
1648475130.69964,32833,0.9227237701416016
1648475205.5536642,36833,0.8120593428611755
1648475280.471652,40833,0.8925065994262695
1648475355.2924001,44833,0.88576340675354
1648475395.3055687,46969,-0.33022579550743103
1648475445.1060069,49646,0.8727070689201355
1648475460.7434125,50487,0.4741915166378021
1648475508.5895061,52898,-0.0966835767030716
1648475572.5065289,55979,1.8824734687805176
1648475619.448368,58198,0.7674373984336853
1648475680.763497,61319,0.4174112379550934
1648475757.332978,64945,0.6526493430137634
1648475825.9109812,68249,0.9472917914390564
1648475903.7799613,72249,-1.0444839000701904
1648475968.0776985,75640,0.403005987405777
1648476032.8491557,78999,0.9772200584411621
1648476065.4451816,80724,1.473091959953308
1648476092.6175444,82104,1.4430500268936157
1648476139.6064837,84434,-0.3298919200897217
1648476196.6633015,87271,0.8832119703292847
1648476223.2093108,88617,2.210707664489746
1648476266.048188,90820,1.9728153944015503
1648476290.0250773,92087,1.1633117198944092
1648476345.2617767,94779,-0.6646231412887573
1648476391.7340264,97005,0.722464919090271
1648476448.3452423,99745,1.0555440187454224
1648476488.4017801,101860,0.5258543491363525
1648476538.5133975,104456,1.0098942518234253
1648476589.477968,107076,2.5682485103607178
1648476633.6922832,109147,0.46155375242233276
1648476667.8094578,110753,2.7144105434417725
1648476676.8114626,111177,0.7668622732162476
1648476692.5348651,111924,-1.0641639232635498
1648476754.8488457,115060,-0.1968582272529602
1648476799.2263196,117349,-0.060815222561359406
1648476831.3791792,118963,1.2083077430725098
1648476842.176967,119533,2.790252923965454
1648476897.7182214,122464,0.5170300006866455
1648476911.036332,123150,2.0529978275299072
1648476972.0948114,126039,0.6397404074668884
1648477009.0099754,127785,0.6228762269020081
1648477044.1282928,129445,1.4793418645858765
1648477077.2816827,131014,-0.16730880737304688
1648477107.2744205,132574,0.1317182332277298
1648477165.6805596,135600,0.06320816278457642
1648477209.5011232,137780,-0.2419290691614151
1648477280.5102026,141359,0.17876072227954865
1648477314.3608208,143018,-1.1806683540344238
1648477361.396487,145475,-1.5146267414093018
1648477377.8592975,146316,-0.10356321185827255
1648477435.462917,149262,0.7644760608673096
1648477495.398747,152032,-1.6566884517669678
1648477525.626755,153589,0.2083490490913391
1648477544.880653,154602,1.5230108499526978
1648477609.5732644,157730,0.21990902721881866
1648477621.6090455,158286,2.8640296459198
1648477667.7739635,160491,0.64967942237854
1648477728.8961575,163594,0.633787214756012
1648477742.7278779,164322,2.320836067199707
1648477767.2003615,165605,1.9298489093780518
1648477827.226922,168727,0.11859352886676788
1648477853.181437,169979,0.22998017072677612
1648477917.0396876,172969,0.6248723864555359
1648477961.711316,175222,0.6355853080749512
1648478003.5596266,177405,-0.10956992954015732
1648478062.9507294,180425,0.0058438885025680065
1648478067.22795,180625,0.7062962055206299
1648478110.536027,182701,-1.1911531686782837
1648478120.9791875,183189,0.4105730950832367
1648478152.1020699,184643,0.11115282028913498
1648478181.806209,186028,0.5638269186019897
1648478244.575797,189082,0.5675231218338013
1648478289.4662561,191303,0.9700003862380981
1648478332.469721,193537,-0.7695411443710327
1648478381.7360196,195971,-0.37379276752471924
1648478430.1885684,198250,-0.05763237923383713
1648478454.828483,199500,1.8815075159072876
1648478499.2680771,201741,1.995487928390503
1648478549.8481662,204087,0.9097181558609009
1648478558.048859,204470,2.005640983581543
1648478584.9297917,205725,0.7672739624977112
1648478614.6116016,207101,2.4938266277313232
1648478653.718363,208919,1.476821780204773
