Wall time,Step,Value
1648552412.796174,1119,-1.1042075157165527
1648552417.591697,1490,-2.3790390491485596
1648552432.4354637,2637,-2.9454071521759033
1648552448.829312,3894,0.529822587966919
1648552467.2643456,5289,-0.8523464798927307
1648552507.9203029,8315,0.33427944779396057
1648552515.2789018,8862,0.828510582447052
1648552563.577491,12441,0.7729477882385254
1648552592.9463115,14618,-1.8317519426345825
1648552610.059051,15884,-0.026800263673067093
1648552620.19043,16636,-0.1845649778842926
1648552634.814259,17719,-1.5796668529510498
1648552642.5082345,18290,0.12851963937282562
1648552662.1451623,19741,-3.042451858520508
1648552704.4388273,22862,0.9346528649330139
1648552721.080915,24093,-1.8791488409042358
1648552731.6300757,24874,0.14205195009708405
1648552753.8776407,26520,0.5972437858581543
1648552782.9103942,28663,0.3786090910434723
1648552801.3622277,29866,-3.2985222339630127
1648552806.0534928,30159,0.4061739444732666
1648552810.6519399,30446,1.009594202041626
1648552858.9363236,33465,0.6705443859100342
1648552908.1948452,36552,0.7984603047370911
1648552925.9537196,37666,-0.9808420538902283
1648552944.843495,38850,-0.83217853307724
1648552949.2135637,39125,-1.029660701751709
1648552983.429015,41273,1.3996598720550537
1648553002.070366,42446,-1.328029751777649
1648553035.9147644,44573,-0.34497106075286865
1648553072.7609882,46885,0.6978534460067749
1648553090.0053413,47966,-2.5367867946624756
1648553111.9884953,49345,2.1656925678253174
1648553135.413776,50812,0.7906047701835632
1648553147.7450666,51583,-2.011660099029541
1648553165.84388,52713,-0.5964457392692566
1648553189.12237,54172,-1.589767336845398
1648553212.596529,55650,-1.4926025867462158
1648553234.805006,57047,0.13515812158584595
1648553254.618458,58290,0.7518720626831055
1648553258.5532987,58533,-0.9957433342933655
1648553285.124757,60183,0.5976392030715942
1648553308.3198485,61616,0.05548868328332901
1648553344.2469392,63821,-3.3236732482910156
1648553365.5893998,65131,0.7262488603591919
1648553374.5963511,65685,0.5887206792831421
1648553391.602291,66731,-1.4390069246292114
1648553416.7592764,68271,-1.0449824333190918
1648553451.6342833,70402,-0.14047665894031525
1648553486.1041784,72507,-1.2793785333633423
1648553493.1263554,72936,-0.7091705203056335
1648553513.5613265,74181,-1.8215588331222534
1648553539.5541437,75760,1.826233148574829
1648553575.859113,77949,0.4859272837638855
1648553597.4241464,79245,-0.9608507752418518
1648553648.1730297,82281,-1.1402692794799805
1648553672.8843353,83755,0.5629708766937256
1648553691.3013315,84853,-0.8113762140274048
1648553727.094927,86987,0.4318973124027252
1648553778.117001,90032,0.29343748092651367
1648553820.277566,92544,-0.742727518081665
1648553840.230638,93732,-0.9131565690040588
1648553849.4445224,94280,-0.03510217368602753
1648553856.3530622,94690,-3.9991798400878906
1648553879.5853724,96071,0.4803660809993744
1648553893.8862333,96924,-1.1680049896240234
1648553927.6932693,98942,-0.3629187047481537
1648553967.9459295,101346,0.47572073340415955
1648553995.378058,102981,2.301323652267456
1648554020.47566,104478,1.77994704246521
1648554056.9061153,106645,1.421754240989685
1648554076.4997954,107809,1.4380854368209839
1648554114.3769255,110059,0.5507938265800476
1648554135.1660657,111292,-0.16966737806797028
1648554186.2060695,114315,0.33149659633636475
1648554220.0095947,116321,-4.160621166229248
1648554259.102137,118635,2.5545873641967773
1648554263.8513598,118917,1.755529761314392
1648554280.9636476,119934,1.4618875980377197
1648554317.6914675,122114,-0.249058797955513
1648554354.7157276,124305,0.23044121265411377
1648554380.7143195,125843,1.4173170328140259
1648554418.1863503,128056,1.5429822206497192
1648554456.6518648,130328,0.6911908984184265
1648554479.4418225,131666,0.26264384388923645
1648554510.5658596,133498,1.6613495349884033
1648554539.3119187,135193,-0.43102210760116577
1648554561.9602926,136528,0.46700283885002136
1648554582.5576816,137742,-1.4859553575515747
1648554610.4092844,139384,3.049628257751465
1648554646.9497313,141529,1.134242057800293
1648554657.227439,142133,-3.567420482635498
1648554664.3048828,142549,-1.4695863723754883
1648554668.3818402,142789,1.3352802991867065
1648554692.3822176,144201,1.7124897241592407
1648554702.7283578,144810,-0.7451300621032715
1648554714.4923587,145504,2.0542867183685303
1648554766.5079815,148558,0.5354984402656555
1648554806.3833206,150906,1.5434824228286743
1648554860.1586888,154060,0.4623391330242157
1648554864.31748,154304,-1.8296838998794556
1648554877.313816,155067,0.4733965992927551
1648554903.0897427,156577,-0.5888776779174805
1648554917.731301,157436,0.5143667459487915
1648554950.3617518,159347,2.424753189086914
1648554986.87298,161488,-0.2874337434768677
1648555028.7699153,163929,-0.11956927925348282
1648555073.4273705,166534,-0.1280708760023117
1648555108.9154785,168603,3.021810531616211
1648555128.3351698,169734,0.6737174391746521
1648555181.9260423,172855,-0.6505346894264221
1648555203.828516,174130,0.4720710217952728
1648555250.191465,176823,-0.5369335412979126
1648555289.1163642,179077,0.3868347108364105
1648555313.2388256,180476,1.3297717571258545
1648555350.7136395,182646,-0.6763747930526733
1648555370.5152657,183790,2.0478475093841553
1648555379.4020293,184306,2.347430467605591
1648555420.6761234,186692,0.07742851227521896
1648555474.1954093,189785,0.21105939149856567
1648555495.996319,191046,0.20866656303405762
1648555521.0865545,192489,0.9200587868690491
1648555545.7005782,193907,1.4861544370651245
1648555589.3578503,196412,2.0800976753234863
1648555620.6634598,198210,0.6223915219306946
1648555639.6263204,199296,-0.8606440424919128
1648555654.5982795,200153,-0.9967008829116821
1648555660.603647,200497,2.2480173110961914
1648555688.5640829,202100,3.4598636627197266
1648555716.4127185,203696,0.2863403260707855
1648555744.361268,205297,1.5942078828811646
1648555765.9039817,206535,1.1283236742019653
1648555796.9733377,208315,-0.08656813204288483
1648555821.6892161,209726,-0.7625688314437866
1648555847.9412646,211228,-0.9894727468490601
